doi,volume,year,source,position,name,orcid,oa_author_id,institutions,countries,name_norm,canon,init_key,orcid_clean,oa_id_clean,cluster_root,cluster_id,name_canonical
10.5281/zenodo.16908136,39,2025,datacite,first,"Leyva Vázquez, Maikel Y.",,,,,"Leyva Vázquez, Maikel Y.",leyva maikel vazquez,l|maikel vazquez,,,2224,1362,Maikel Leyva Vázquez
10.5281/zenodo.16916926,39,2025,openalex,first,"Hernández Junco, Varna",,,Universidad Técnica de Ambato,EC,"Hernández Junco, Varna",hernandez junco varna,h|junco varna,,,123,63,"Hernández Junco, Varna"
10.5281/zenodo.16916945,39,2025,openalex,first,"Lema Balla1, José Roberto",,,Universidad Regional Autónoma de Los Andes,EC,"Lema Balla1, José Roberto",balla1 jose lema roberto,l|balla1 jose roberto,,,105,58,"Lema Balla1, José Roberto"
10.5281/zenodo.16916955,39,2025,openalex,first,"Jordán Fiallos, Diana Lorena",,,Universidad Regional Autónoma de Los Andes,EC,"Jordán Fiallos, Diana Lorena",diana fiallos jordan lorena,j|diana fiallos lorena,,,1723,1005,"Jordán Fiallos, Diana Lorena"
10.5281/zenodo.16916968,39,2025,openalex,first,"Troya Terranova, Katherine Tatiana",,,Universidad Regional Autónoma de Los Andes,EC,"Troya Terranova, Katherine Tatiana",katherine tatiana terranova troya,t|katherine tatiana terranova,,,2117,1286,Katherine Tatiana Troya Terranova
10.5281/zenodo.16916982,39,2025,openalex,first,"Mariscal Rosado, Zoila Mirella",,,Universidad Regional Autónoma de Los Andes,EC,"Mariscal Rosado, Zoila Mirella",mariscal mirella rosado zoila,m|mirella rosado zoila,,,2118,1287,Zoila Mirella Mariscal Rosado
10.5281/zenodo.16916997,39,2025,openalex,first,"Escobar Escobar, Danny Alexander",,,Universidad Regional Autónoma de Los Andes,EC,"Escobar Escobar, Danny Alexander",alexander danny escobar escobar,e|alexander danny escobar,,,1587,892,"Escobar Escobar, Danny Alexander"
10.5281/zenodo.16917012,39,2025,openalex,first,"León Rodríguez, Iván Xavier",,,Universidad Regional Autónoma de Los Andes,EC,"León Rodríguez, Iván Xavier",ivan leon rodriguez xavier,l|ivan rodriguez xavier,,,1591,896,"León Rodríguez, Iván Xavier"
10.5281/zenodo.16917021,39,2025,openalex,first,"Granja Huacon, Segundo Heriberto",,,Universidad Regional Autónoma de Los Andes,EC,"Granja Huacon, Segundo Heriberto",granja heriberto huacon segundo,g|heriberto huacon segundo,,,1595,900,Segundo Heriberto Granja Huacón
10.5281/zenodo.16917029,39,2025,openalex,first,"Pino Andrade, Edmundo Enrique",,,Universidad Regional Autónoma de Los Andes,EC,"Pino Andrade, Edmundo Enrique",andrade edmundo enrique pino,p|andrade edmundo enrique,,,1576,886,"Pino Andrade, Edmundo Enrique"
10.5281/zenodo.16917049,39,2025,openalex,first,"Fiallos Sánchez, Johanna Elizabeth",,,Universidad Regional Autónoma de Los Andes,EC,"Fiallos Sánchez, Johanna Elizabeth",elizabeth fiallos johanna sanchez,f|elizabeth johanna sanchez,,,1629,929,Johanna Elizabeth Fiallos Sánchez
10.5281/zenodo.16917070,39,2025,openalex,first,"Jordán Naranjo, Genaro Vinicio",,,Universidad Regional Autónoma de Los Andes,EC,"Jordán Naranjo, Genaro Vinicio",genaro jordan naranjo vinicio,j|genaro naranjo vinicio,,,1552,870,"Jordán Naranjo, Genaro Vinicio"
10.5281/zenodo.16917082,39,2025,openalex,first,"Robinson Jay, Fidel",,,Universidad de Guantánamo,CU,"Robinson Jay, Fidel",fidel jay robinson,r|fidel jay,,,1660,951,Fidel Robinson Jay
10.5281/zenodo.16917108,39,2025,openalex,first,"Ramos Villacís, Ruth Alexandra",,,Universidad Regional Autónoma de Los Andes,EC,"Ramos Villacís, Ruth Alexandra",alexandra ramos ruth villacis,r|alexandra ruth villacis,,,1555,873,Ruth Alexandra Ramos Villacís
10.5281/zenodo.16917124,39,2025,openalex,first,"Viscaino Naranjo, Fausto Alberto",,,Universidad Regional Autónoma de Los Andes,EC,"Viscaino Naranjo, Fausto Alberto",alberto fausto naranjo viscaino,v|alberto fausto naranjo,,,1480,814,"Viscaino Naranjo, Fausto Alberto"
10.5281/zenodo.16922979,39,2025,openalex,first,"Gonzalez Vargas, Msc. Yismandry",,,University of Holguín,CU,"Gonzalez Vargas, Msc. Yismandry",gonzalez msc vargas yismandry,g|msc vargas yismandry,,,118,59,"Gonzalez Vargas, Msc. Yismandry"
10.5281/zenodo.16922979,39,2025,openalex,last,"Padrón Carrasco, Lic. Diana",,,Universidad de Ciego de Ávila,CU,"Padrón Carrasco, Lic. Diana",carrasco diana lic padron,p|carrasco diana lic,,,119,60,"Padrón Carrasco, Lic. Diana"
10.5281/zenodo.16924107,39,2025,openalex,first,"Ortiz-Zambrano, Mirella C.",,,University of Guayaquil,EC,"Ortiz-Zambrano, Mirella C.",mirella ortiz zambrano,o|mirella zambrano,,,120,61,"Ortiz-Zambrano, Mirella C."
10.5281/zenodo.16929882,39,2025,openalex,first,"Daher Nader, Jorge",,,,,"Daher Nader, Jorge",daher jorge nader,d|jorge nader,,,121,62,"Daher Nader, Jorge"
10.5281/zenodo.16930934,39,2025,openalex,first,"Quiroz-Martinez, Miguel-Angel",,,Politecnica Salesiana University,EC,"Quiroz-Martinez, Miguel-Angel",angel martinez miguel quiroz,q|angel martinez miguel,,,525,277,"Quiroz-Martinez, Miguel-Angel"
10.5281/zenodo.16930955,39,2025,openalex,first,"Hernández Junco, Varna",,,Universidad Técnica de Ambato,EC,"Hernández Junco, Varna",hernandez junco varna,h|junco varna,,,123,63,"Hernández Junco, Varna"
10.5281/zenodo.16930964,39,2025,openalex,first,"Fujita, Takaaki",,,Shinjuku College of Information Technology,JP,"Fujita, Takaaki",fujita takaaki,f|takaaki,,,65,42,"Fujita, Takaaki"
10.5281/zenodo.16930978,39,2025,openalex,first,"Fujita, Takaaki",,,Pathfinder International,US,"Fujita, Takaaki",fujita takaaki,f|takaaki,,,65,42,"Fujita, Takaaki"
10.5281/zenodo.16931455,39,2025,openalex,first,"Guijarro-Rodríguez, Alfonso A.",,,University of Guayaquil,EC,"Guijarro-Rodríguez, Alfonso A.",alfonso guijarro rodriguez,g|alfonso rodriguez,,,530,282,Alfonso A. Guijarro-Rodríguez
10.5281/zenodo.16931811,39,2025,openalex,first,"Cedeño-Rodríguez, Juan Carlos",,,University of Guayaquil,EC,"Cedeño-Rodríguez, Juan Carlos",carlos cedeno juan rodriguez,c|carlos juan rodriguez,,,127,64,"Cedeño-Rodríguez, Juan Carlos"
10.5281/zenodo.15633027,38,2025,openalex,first,Florentin Smarandache,,,,,Florentin Smarandache,florentin smarandache,f|smarandache,,,2134,1302,Florentin Smarandache
10.5281/zenodo.15548105,38,2025,openalex,first,Cristian Fernando Benavides Salazar,,,,,Cristian Fernando Benavides Salazar,benavides cristian fernando salazar,c|benavides fernando salazar,,,1181,634,Cristian Fernando Benavides Salazar
10.5281/zenodo.15548105,38,2025,openalex,middle,Meylin Caballero Peña,,,,,Meylin Caballero Peña,caballero meylin pena,m|caballero pena,,,130,65,Meylin Caballero Peña
10.5281/zenodo.15548105,38,2025,openalex,middle,Génesis Solange Delgado Angamarca,,,,,Génesis Solange Delgado Angamarca,angamarca delgado genesis solange,g|angamarca delgado solange,,,131,66,Génesis Solange Delgado Angamarca
10.5281/zenodo.15548105,38,2025,openalex,last,Ned Vito Quevedo Arnaiz,,,,,Ned Vito Quevedo Arnaiz,arnaiz ned quevedo vito,n|arnaiz quevedo vito,,,1182,635,Ned Vito Quevedo Arnaiz
10.5281/zenodo.15554037,38,2025,openalex,first,Pablo Roberto Castillo Rueda,,,,,Pablo Roberto Castillo Rueda,castillo pablo roberto rueda,p|castillo roberto rueda,,,133,67,Pablo Roberto Castillo Rueda
10.5281/zenodo.15554037,38,2025,openalex,middle,Cristian Fernando Benavides Salazar,,,,,Cristian Fernando Benavides Salazar,benavides cristian fernando salazar,c|benavides fernando salazar,,,1181,634,Cristian Fernando Benavides Salazar
10.5281/zenodo.15554037,38,2025,openalex,middle,Lenny Cecilia Campaña Muñoz,,,,,Lenny Cecilia Campaña Muñoz,campana cecilia lenny munoz,l|campana cecilia munoz,,,135,68,Lenny Cecilia Campaña Muñoz
10.5281/zenodo.15554037,38,2025,openalex,last,Angie Fernanda Farias Mejía,,,,,Angie Fernanda Farias Mejía,angie farias fernanda mejia,a|farias fernanda mejia,,,136,69,Angie Fernanda Farias Mejía
10.5281/zenodo.15554366,38,2025,openalex,first,Bradley Jessid Enríquez Chapi,,,,,Bradley Jessid Enríquez Chapi,bradley chapi enriquez jessid,b|chapi enriquez jessid,,,137,70,Bradley Jessid Enríquez Chapi
10.5281/zenodo.15554366,38,2025,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15554366,38,2025,openalex,middle,Roberth Alexander Anama Tiracá,,,,,Roberth Alexander Anama Tiracá,alexander anama roberth tiraca,r|alexander anama tiraca,,,899,477,Roberth Alexander Anama Tiracá
10.5281/zenodo.15554366,38,2025,openalex,last,Marcelo Raúl Dávila Castillo,,,,,Marcelo Raúl Dávila Castillo,castillo davila marcelo raul,m|castillo davila raul,,,1399,761,Marcelo Raúl Dávila Castillo
10.5281/zenodo.15576877,38,2025,openalex,first,Camila Concepción Villarreal Hernández,,,,,Camila Concepción Villarreal Hernández,camila concepcion hernandez villarreal,c|concepcion hernandez villarreal,,,141,71,Camila Concepción Villarreal Hernández
10.5281/zenodo.15576877,38,2025,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15576877,38,2025,openalex,middle,Milena Elizabeth Álvarez Tapia,,,,,Milena Elizabeth Álvarez Tapia,alvarez elizabeth milena tapia,m|alvarez elizabeth tapia,,,1134,598,Milena Elizabeth Álvarez Tapia
10.5281/zenodo.15576877,38,2025,openalex,last,Jessica Johana Santander Moreno,,,,,Jessica Johana Santander Moreno,jessica johana moreno santander,j|johana moreno santander,,,791,422,Jessica Johana Santander Moreno
10.5281/zenodo.15577042,38,2025,openalex,first,Diana Sofía Mora Lora,,,,,Diana Sofía Mora Lora,diana lora mora sofia,d|lora mora sofia,,,145,72,Diana Sofía Mora Lora
10.5281/zenodo.15577042,38,2025,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15577042,38,2025,openalex,middle,Karina Nataly Laguna Delgado,,,,,Karina Nataly Laguna Delgado,delgado karina laguna nataly,k|delgado laguna nataly,,,176,80,Karina Nataly Laguna Delgado
10.5281/zenodo.15577042,38,2025,openalex,last,Jairo Mauricio Puetate Paucar,,,,,Jairo Mauricio Puetate Paucar,jairo mauricio paucar puetate,j|mauricio paucar puetate,,,1428,779,Jairo Mauricio Puetate Paucar
10.5281/zenodo.15633268,38,2025,openalex,first,Florentin Smarandache,,,,,Florentin Smarandache,florentin smarandache,f|smarandache,,,2134,1302,Florentin Smarandache
10.5281/zenodo.15635779,38,2025,openalex,first,Daniel Alejandro Herrera Aguilar,,,,,Daniel Alejandro Herrera Aguilar,aguilar alejandro daniel herrera,d|aguilar alejandro herrera,,,336,176,Daniel Alejandro Herrera Aguilar
10.5281/zenodo.15635779,38,2025,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15635779,38,2025,openalex,middle,Paolo Farid Chapi Álvarez,,,,,Paolo Farid Chapi Álvarez,alvarez chapi farid paolo,p|alvarez chapi farid,,,152,73,Paolo Farid Chapi Álvarez
10.5281/zenodo.15635779,38,2025,openalex,last,Pablo Alejando Herrera Herrera,,,,,Pablo Alejando Herrera Herrera,alejando herrera herrera pablo,p|alejando herrera herrera,,,153,74,Pablo Alejando Herrera Herrera
10.5281/zenodo.15580290,38,2025,openalex,first,Mayeli Cristina Guerrero Montenegro,,,,,Mayeli Cristina Guerrero Montenegro,cristina guerrero mayeli montenegro,m|cristina guerrero montenegro,,,339,178,Mayeli Cristina Guerrero Montenegro
10.5281/zenodo.15580290,38,2025,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15580290,38,2025,openalex,middle,Kerlhy Lizbeth Malte Puetate,,,,,Kerlhy Lizbeth Malte Puetate,kerlhy lizbeth malte puetate,k|lizbeth malte puetate,,,156,75,Kerlhy Lizbeth Malte Puetate
10.5281/zenodo.15580290,38,2025,openalex,last,Mayerly Salomé Pozo Mera,,,,,Mayerly Salomé Pozo Mera,mayerly mera pozo salome,m|mera pozo salome,,,157,76,Mayerly Salomé Pozo Mera
10.5281/zenodo.15580305,38,2025,openalex,first,Marco Patricio Villa Zura,,,,,Marco Patricio Villa Zura,marco patricio villa zura,m|patricio villa zura,,,1526,846,Marco Patricio Villa Zura
10.5281/zenodo.15580305,38,2025,openalex,middle,José Ignacio Cruz Arboleda,,,,,José Ignacio Cruz Arboleda,arboleda cruz ignacio jose,j|arboleda cruz ignacio,,,1527,847,José Ignacio Cruz Arboleda
10.5281/zenodo.15580305,38,2025,openalex,last,Josué Ramón Limaico Mina,,,,,Josué Ramón Limaico Mina,josue limaico mina ramon,j|limaico mina ramon,,,910,479,Josué Ramón Limaico Mina
10.5281/zenodo.15588206,38,2025,openalex,first,Josía Jeseff Isea Arguelles,,,,,Josía Jeseff Isea Arguelles,arguelles isea jeseff josia,j|arguelles isea jeseff,,,1138,601,Josía Jeseff Isea Arguelles
10.5281/zenodo.15588206,38,2025,openalex,middle,Gustavo Adolfo Alvarez Gómez,,,,,Gustavo Adolfo Alvarez Gómez,adolfo alvarez gomez gustavo,g|adolfo alvarez gomez,,,1380,750,Gustavo Adolfo Alvarez Gómez
10.5281/zenodo.15588206,38,2025,openalex,middle,María Elena Infante Miranda,,,,,María Elena Infante Miranda,elena infante maria miranda,m|elena infante miranda,,,177,81,María Elena Infante Miranda
10.5281/zenodo.15588206,38,2025,openalex,last,Ariel José Romero Fernández,,,,,Ariel José Romero Fernández,ariel fernandez jose romero,a|fernandez jose romero,,,1378,749,Ariel José Romero Fernández
10.5281/zenodo.15588232,38,2025,openalex,first,Andrea Poleth Mites Tulcanaza,,,,,Andrea Poleth Mites Tulcanaza,andrea mites poleth tulcanaza,a|mites poleth tulcanaza,,,165,77,Andrea Poleth Mites Tulcanaza
10.5281/zenodo.15588232,38,2025,openalex,middle,Cristian Danilo Revelo Montenegro,,,,,Cristian Danilo Revelo Montenegro,cristian danilo montenegro revelo,c|danilo montenegro revelo,,,166,78,Cristian Danilo Revelo Montenegro
10.5281/zenodo.15588232,38,2025,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15588232,38,2025,openalex,last,Josía Jeseff Isea Argüelles,,,,,Josía Jeseff Isea Argüelles,arguelles isea jeseff josia,j|arguelles isea jeseff,,,1138,601,Josía Jeseff Isea Arguelles
10.5281/zenodo.15588252,38,2025,openalex,first,Roberth Alexander Anama Tiracá,,,,,Roberth Alexander Anama Tiracá,alexander anama roberth tiraca,r|alexander anama tiraca,,,899,477,Roberth Alexander Anama Tiracá
10.5281/zenodo.15588252,38,2025,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15588252,38,2025,openalex,middle,Carlos Javier Lizcano Chapeta,,,,,Carlos Javier Lizcano Chapeta,carlos chapeta javier lizcano,c|chapeta javier lizcano,,,930,485,Carlos Javier Lizcano Chapeta
10.5281/zenodo.15588252,38,2025,openalex,last,María Elena Infante Miranda,,,,,María Elena Infante Miranda,elena infante maria miranda,m|elena infante miranda,,,177,81,María Elena Infante Miranda
10.5281/zenodo.15588278,38,2025,openalex,first,Pablo David Portilla Obando,,,,,Pablo David Portilla Obando,david obando pablo portilla,p|david obando portilla,,,173,79,Pablo David Portilla Obando
10.5281/zenodo.15588278,38,2025,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15588278,38,2025,openalex,middle,Diego Fernando Coka Flores,,,,,Diego Fernando Coka Flores,coka diego fernando flores,d|coka fernando flores,,,1429,780,Diego Fernando Coka Flores
10.5281/zenodo.15588278,38,2025,openalex,last,Karina Nataly Laguna Delgado,,,,,Karina Nataly Laguna Delgado,delgado karina laguna nataly,k|delgado laguna nataly,,,176,80,Karina Nataly Laguna Delgado
10.5281/zenodo.15588337,38,2025,openalex,first,María Elena Infante Miranda,,,,,María Elena Infante Miranda,elena infante maria miranda,m|elena infante miranda,,,177,81,María Elena Infante Miranda
10.5281/zenodo.15588337,38,2025,openalex,middle,Santiago Mateo Carrera Vásquez,,,,,Santiago Mateo Carrera Vásquez,carrera mateo santiago vasquez,s|carrera mateo vasquez,,,178,82,Santiago Mateo Carrera Vásquez
10.5281/zenodo.15588337,38,2025,openalex,last,Kevin Efraín Cruz Enríquez,,,,,Kevin Efraín Cruz Enríquez,cruz efrain enriquez kevin,k|cruz efrain enriquez,,,179,83,Kevin Efraín Cruz Enríquez
10.5281/zenodo.15588379,38,2025,openalex,first,Carlos Ramiro Hurtado Lomas,,,,,Carlos Ramiro Hurtado Lomas,carlos hurtado lomas ramiro,c|hurtado lomas ramiro,,,1247,664,Carlos Ramiro Hurtado Lomas
10.5281/zenodo.15588379,38,2025,openalex,middle,Josía Jeseff Isea Arguelles,,,,,Josía Jeseff Isea Arguelles,arguelles isea jeseff josia,j|arguelles isea jeseff,,,1138,601,Josía Jeseff Isea Arguelles
10.5281/zenodo.15588379,38,2025,openalex,middle,Nadia Isabela Luna Ayala,,,,,Nadia Isabela Luna Ayala,ayala isabela luna nadia,n|ayala isabela luna,,,182,84,Nadia Isabela Luna Ayala
10.5281/zenodo.15588379,38,2025,openalex,last,Alba Nayeli Garcés Echeverría,,,,,Alba Nayeli Garcés Echeverría,alba echeverria garces nayeli,a|echeverria garces nayeli,,,183,85,Alba Nayeli Garcés Echeverría
10.5281/zenodo.15588408,38,2025,openalex,first,Josué Ramón Limaico Mina,,,,,Josué Ramón Limaico Mina,josue limaico mina ramon,j|limaico mina ramon,,,910,479,Josué Ramón Limaico Mina
10.5281/zenodo.15588408,38,2025,openalex,middle,Claudio Antonio Terán Vaca,,,,,Claudio Antonio Terán Vaca,antonio claudio teran vaca,c|antonio teran vaca,,,1449,794,Claudio Antonio Terán Vaca
10.5281/zenodo.15588408,38,2025,openalex,middle,Juan Evangelista Núñez Sanabria,,,,,Juan Evangelista Núñez Sanabria,evangelista juan nunez sanabria,j|evangelista nunez sanabria,,,186,86,Juan Evangelista Núñez Sanabria
10.5281/zenodo.15588408,38,2025,openalex,last,Melanie Karina Limaico Carcelén,,,,,Melanie Karina Limaico Carcelén,carcelen karina limaico melanie,m|carcelen karina limaico,,,911,480,Melanie Karina Limaico Carcelén
10.5281/zenodo.15588440,38,2025,openalex,first,Andrés Roberto León Yacelga,,,,,Andrés Roberto León Yacelga,andres leon roberto yacelga,a|leon roberto yacelga,,,1201,646,Andrés Roberto León Yacelga
10.5281/zenodo.15588440,38,2025,openalex,middle,Rita Azucena Díaz Vásquez,,,,,Rita Azucena Díaz Vásquez,azucena diaz rita vasquez,r|azucena diaz vasquez,,,1200,645,Rita Azucena Díaz Vásquez
10.5281/zenodo.15588440,38,2025,openalex,last,Diego Paúl Palma Rivera,,,,,Diego Paúl Palma Rivera,diego palma paul rivera,d|palma paul rivera,,,968,499,Diego Paúl Palma Rivera
10.5281/zenodo.15588462,38,2025,openalex,first,Lilian Fabiola Haro Terán,,,,,Lilian Fabiola Haro Terán,fabiola haro lilian teran,l|fabiola haro teran,,,1435,782,Lilian Fabiola Haro Terán
10.5281/zenodo.15588462,38,2025,openalex,middle,Luis Andrés Crespo Berti,,,,,Luis Andrés Crespo Berti,andres berti crespo luis,l|andres berti crespo,,,1579,889,Luis Andrés Crespo Berti
10.5281/zenodo.15588462,38,2025,openalex,middle,Juan Diego Bravo Guzmán,,,,,Juan Diego Bravo Guzmán,bravo diego guzman juan,j|bravo diego guzman,,,193,87,Juan Diego Bravo Guzmán
