doi,volume,year,source,position,name,orcid,oa_author_id,institutions,countries,name_norm
10.5281/zenodo.15588379,38,2025,openalex,middle,Josía Jeseff Isea Arguelles,,,,,Josía Jeseff Isea Arguelles
10.5281/zenodo.15588379,38,2025,openalex,middle,Nadia Isabela Luna Ayala,,,,,Nadia Isabela Luna Ayala
10.5281/zenodo.15588379,38,2025,openalex,last,Alba Nayeli Garcés Echeverría,,,,,Alba Nayeli Garcés Echeverría
10.5281/zenodo.15588408,38,2025,openalex,first,Josué Ramón Limaico Mina,,,,,Josué Ramón Limaico Mina
10.5281/zenodo.15588408,38,2025,openalex,middle,Claudio Antonio Terán Vaca,,,,,Claudio Antonio Terán Vaca
10.5281/zenodo.15588408,38,2025,openalex,middle,Juan Evangelista Núñez Sanabria,,,,,Juan Evangelista Núñez Sanabria
10.5281/zenodo.15588408,38,2025,openalex,last,Melanie Karina Limaico Carcelén,,,,,Melanie Karina Limaico Carcelén
10.5281/zenodo.15588440,38,2025,openalex,first,Andrés Roberto León Yacelga,,,,,Andrés Roberto León Yacelga
10.5281/zenodo.15588440,38,2025,openalex,middle,Rita Azucena Díaz Vásquez,,,,,Rita Azucena Díaz Vásquez
10.5281/zenodo.15588440,38,2025,openalex,last,Diego Paúl Palma Rivera,,,,,Diego Paúl Palma Rivera
10.5281/zenodo.15588462,38,2025,openalex,first,Lilian Fabiola Haro Terán,,,,,Lilian Fabiola Haro Terán
10.5281/zenodo.15588462,38,2025,openalex,middle,Luis Andrés Crespo Berti,,,,,Luis Andrés Crespo Berti
10.5281/zenodo.15588462,38,2025,openalex,middle,Juan Diego Bravo Guzmán,,,,,Juan Diego Bravo Guzmán
10.5281/zenodo.15588462,38,2025,openalex,last,Danny Alexander Andrade Caiza,,,,,Danny Alexander Andrade Caiza
10.5281/zenodo.15588507,38,2025,openalex,first,Lilian Fabiola Haro Terán,,,,,Lilian Fabiola Haro Terán
10.5281/zenodo.15588507,38,2025,openalex,middle,Alison Erely Yépez Enríquez,,,,,Alison Erely Yépez Enríquez
10.5281/zenodo.15588507,38,2025,openalex,middle,Steven García Díaz,,,,,Steven García Díaz
10.5281/zenodo.15588507,38,2025,openalex,last,Kevin Francisco Yépez Enríquez,,,,,Kevin Francisco Yépez Enríquez
10.5281/zenodo.15616926,38,2025,openalex,first,Luis Andrés Crespo-Berti,,,,,Luis Andrés Crespo-Berti
10.5281/zenodo.15616926,38,2025,openalex,middle,Melanie Skarlet Quiñonez Medina,,,,,Melanie Skarlet Quiñonez Medina
10.5281/zenodo.15616926,38,2025,openalex,middle,Carmen Patricia Ruiz Tigse,,,,,Carmen Patricia Ruiz Tigse
10.5281/zenodo.15616926,38,2025,openalex,last,Daniela Yesenia Sánchez Mina,,,,,Daniela Yesenia Sánchez Mina
10.5281/zenodo.15597248,38,2025,openalex,first,Sheila Belén Esparza Pijal,,,,,Sheila Belén Esparza Pijal
10.5281/zenodo.15597248,38,2025,openalex,middle,Luis Andrés Crespo-Berti,,,,,Luis Andrés Crespo-Berti
10.5281/zenodo.15597248,38,2025,openalex,last,Haro Terán Lilian Fabiola,,,,,Haro Terán Lilian Fabiola
10.5281/zenodo.15597282,38,2025,openalex,first,Geovanny Leopoldo Borja Martínez,,,,,Geovanny Leopoldo Borja Martínez
10.5281/zenodo.15597282,38,2025,openalex,middle,Pablo Ermely Espinosa Pico,,,,,Pablo Ermely Espinosa Pico
10.5281/zenodo.15597282,38,2025,openalex,middle,Johan Javier Soria  Moreta,,,,,Johan Javier Soria Moreta
10.5281/zenodo.15597282,38,2025,openalex,last,Angie Maite Toapanta Caiza,,,,,Angie Maite Toapanta Caiza
10.5281/zenodo.15597341,38,2025,openalex,first,Geovanny Leopoldo Borja Martínez,,,,,Geovanny Leopoldo Borja Martínez
10.5281/zenodo.15597341,38,2025,openalex,middle,Pablo Ermely Espinosa Pico,,,,,Pablo Ermely Espinosa Pico
10.5281/zenodo.15597341,38,2025,openalex,middle,Mayle Brigitte Tapia  García,,,,,Mayle Brigitte Tapia García
10.5281/zenodo.15597341,38,2025,openalex,last,Stalin Fernando Laica Caillagua,,,,,Stalin Fernando Laica Caillagua
10.5281/zenodo.15597412,38,2025,openalex,first,Geovanny Leopoldo Borja Martinez,,,,,Geovanny Leopoldo Borja Martinez
10.5281/zenodo.15597412,38,2025,openalex,middle,Pablo Ermely Espinosa Pico,,,,,Pablo Ermely Espinosa Pico
10.5281/zenodo.15597412,38,2025,openalex,middle,Marlon Stiven Taco  Caisaguano,,,,,Marlon Stiven Taco Caisaguano
10.5281/zenodo.15597412,38,2025,openalex,last,Wilmer Eduardo Moposita Pilla,,,,,Wilmer Eduardo Moposita Pilla
10.5281/zenodo.15597465,38,2025,openalex,first,Geovanny Leopoldo Borja Martínez,,,,,Geovanny Leopoldo Borja Martínez
10.5281/zenodo.15597465,38,2025,openalex,middle,Pablo Ermely Espinosa Pico,,,,,Pablo Ermely Espinosa Pico
10.5281/zenodo.15597465,38,2025,openalex,last,Wilmer Josué  Constante Sánchez,,,,,Wilmer Josué Constante Sánchez
10.5281/zenodo.15601698,38,2025,openalex,first,Geovanny Leopoldo Borja Martinez,,,,,Geovanny Leopoldo Borja Martinez
10.5281/zenodo.15601698,38,2025,openalex,middle,Nelson Jhosue Molina Terán,,,,,Nelson Jhosue Molina Terán
10.5281/zenodo.15601698,38,2025,openalex,middle,Steban Matheo Amores  Estrada,,,,,Steban Matheo Amores Estrada
10.5281/zenodo.15601698,38,2025,openalex,last,Joel Alexander Chicaiza Chiluisa,,,,,Joel Alexander Chicaiza Chiluisa
10.5281/zenodo.15601728,38,2025,openalex,first,Andrés Sebastián Villacrés Quintana,,,,,Andrés Sebastián Villacrés Quintana
10.5281/zenodo.15601728,38,2025,openalex,middle,Esteban Fernando López Espinel,,,,,Esteban Fernando López Espinel
10.5281/zenodo.15601728,38,2025,openalex,last,Jorge Andrés Rodas Buenaño,,,,,Jorge Andrés Rodas Buenaño
10.5281/zenodo.15601748,38,2025,openalex,first,Andrea Katherine Bucaram Caicedo,,,,,Andrea Katherine Bucaram Caicedo
10.5281/zenodo.15601748,38,2025,openalex,middle,Mauro Alejandro Pérez Solís,,,,,Mauro Alejandro Pérez Solís
10.5281/zenodo.15601748,38,2025,openalex,middle,Stefani Camila  Guanoluisa Barrionuevo,,,,,Stefani Camila Guanoluisa Barrionuevo
10.5281/zenodo.15601748,38,2025,openalex,last,Pamela Stephanie Piñuela Narváez,,,,,Pamela Stephanie Piñuela Narváez
10.5281/zenodo.15601762,38,2025,openalex,first,Geovanny Leopoldo Borja Martínez,,,,,Geovanny Leopoldo Borja Martínez
10.5281/zenodo.15601762,38,2025,openalex,middle,Christian Stalyn Moyolema Tiban,,,,,Christian Stalyn Moyolema Tiban
10.5281/zenodo.15601762,38,2025,openalex,middle,Kevin Steven Hurtado Supe,,,,,Kevin Steven Hurtado Supe
10.5281/zenodo.15601762,38,2025,openalex,last,Viviana Lizbeht Vargas Curipallo,,,,,Viviana Lizbeht Vargas Curipallo
10.5281/zenodo.15611728,38,2025,openalex,first,Geovanny Leopoldo Borja Martínez,,,,,Geovanny Leopoldo Borja Martínez
10.5281/zenodo.15611728,38,2025,openalex,middle,Jhossthin Manolo Llerena Llerena,,,,,Jhossthin Manolo Llerena Llerena
10.5281/zenodo.15611728,38,2025,openalex,middle,Ronald Alexander Alomaliza Garcés,,,,,Ronald Alexander Alomaliza Garcés
10.5281/zenodo.15611728,38,2025,openalex,last,Frida Alejandra Villamarín Chumaña,,,,,Frida Alejandra Villamarín Chumaña
10.5281/zenodo.15611755,38,2025,openalex,first,Ángela Verónica Paredes Núñez,,,,,Ángela Verónica Paredes Núñez
10.5281/zenodo.15611755,38,2025,openalex,middle,Evelyn Katherine Barrera Carrera,,,,,Evelyn Katherine Barrera Carrera
10.5281/zenodo.15611755,38,2025,openalex,last,Tannia Cristina Poveda Morales,,,,,Tannia Cristina Poveda Morales
10.5281/zenodo.15611774,38,2025,openalex,first,Nayelli Brigitte Granizo Barrionuevo,,,,,Nayelli Brigitte Granizo Barrionuevo
10.5281/zenodo.15611774,38,2025,openalex,middle,Marcelo Alexander Campaña Tamayo,,,,,Marcelo Alexander Campaña Tamayo
10.5281/zenodo.15611774,38,2025,openalex,middle,Nelson Gerardo Pazmiño Romero,,,,,Nelson Gerardo Pazmiño Romero
10.5281/zenodo.15611774,38,2025,openalex,last,Diego Armando Freire Muñoz,,,,,Diego Armando Freire Muñoz
10.5281/zenodo.15611802,38,2025,openalex,first,Steven Darío Tapia Quispe,,,,,Steven Darío Tapia Quispe
10.5281/zenodo.15611802,38,2025,openalex,middle,Anderson Ismael Chiluisa Cajia,,,,,Anderson Ismael Chiluisa Cajia
10.5281/zenodo.15611802,38,2025,openalex,last,Bolívar Javier Llundo Michilena,,,,,Bolívar Javier Llundo Michilena
10.5281/zenodo.15611827,38,2025,openalex,first,Génesis Sarahi Delgado Pérez,,,,,Génesis Sarahi Delgado Pérez
10.5281/zenodo.15611827,38,2025,openalex,middle,Erick Alejandro Martínez Núñez,,,,,Erick Alejandro Martínez Núñez
10.5281/zenodo.15611827,38,2025,openalex,middle,Anthony Michael Garófalo Ramos,,,,,Anthony Michael Garófalo Ramos
10.5281/zenodo.15611827,38,2025,openalex,last,Diego Armando Freire Muñoz,,,,,Diego Armando Freire Muñoz
10.5281/zenodo.15611850,38,2025,openalex,first,Lía Cristina Ortiz Andino,,,,,Lía Cristina Ortiz Andino
10.5281/zenodo.15611850,38,2025,openalex,middle,Marjorie Pamela Sailema Moyolema,,,,,Marjorie Pamela Sailema Moyolema
10.5281/zenodo.15611850,38,2025,openalex,middle,Richard Adrián Camino Grijalva,,,,,Richard Adrián Camino Grijalva
10.5281/zenodo.15611850,38,2025,openalex,last,Diego Armando Freire Muñoz,,,,,Diego Armando Freire Muñoz
10.5281/zenodo.15611881,38,2025,openalex,first,Juan Diego Lema Segovia,,,,,Juan Diego Lema Segovia
10.5281/zenodo.15611881,38,2025,openalex,middle,Kevin David Nata Ichina,,,,,Kevin David Nata Ichina
10.5281/zenodo.15611881,38,2025,openalex,middle,Kevin Joel Cañar Sunta,,,,,Kevin Joel Cañar Sunta
10.5281/zenodo.15611881,38,2025,openalex,last,Tannia Cristina Poveda Morales,,,,,Tannia Cristina Poveda Morales
10.5281/zenodo.15611955,38,2025,openalex,first,Norma Eulalia Barona López,,,,,Norma Eulalia Barona López
10.5281/zenodo.15611955,38,2025,openalex,middle,Ivonne Patricia Tabares Burbano,,,,,Ivonne Patricia Tabares Burbano
10.5281/zenodo.15611955,38,2025,openalex,middle,Martha Elizabeth Guaigua Vizcaino,,,,,Martha Elizabeth Guaigua Vizcaino
10.5281/zenodo.15611955,38,2025,openalex,last,Patricia Gabriela Ortiz Ortiz,,,,,Patricia Gabriela Ortiz Ortiz
10.5281/zenodo.15611971,38,2025,openalex,first,Stefania Raimondi Romero,,,,,Stefania Raimondi Romero
10.5281/zenodo.15611971,38,2025,openalex,middle,Matías Josué Chicaiza Flores,,,,,Matías Josué Chicaiza Flores
10.5281/zenodo.15611971,38,2025,openalex,middle,Andrea Katherine Bucaram Caicedo,,,,,Andrea Katherine Bucaram Caicedo
10.5281/zenodo.15611971,38,2025,openalex,last,Santiago Fernando Fiallos Bonilla,,,,,Santiago Fernando Fiallos Bonilla
10.5281/zenodo.15616947,38,2025,openalex,first,Wendy Natalia Toapanta Gamboa,,,,,Wendy Natalia Toapanta Gamboa
10.5281/zenodo.15616947,38,2025,openalex,middle,Carlos Alberto García Valle,,,,,Carlos Alberto García Valle
10.5281/zenodo.15616947,38,2025,openalex,middle,Juan José López García,,,,,Juan José López García
10.5281/zenodo.15616947,38,2025,openalex,last,Iruma Alfonso González,,,,,Iruma Alfonso González
10.5281/zenodo.15616969,38,2025,openalex,first,Geovanny Leopoldo Borja Martínez,,,,,Geovanny Leopoldo Borja Martínez
10.5281/zenodo.15616969,38,2025,openalex,middle,Luis Josué Henríquez Tubon,,,,,Luis Josué Henríquez Tubon
10.5281/zenodo.15616969,38,2025,openalex,middle,María José Pante  Morales,,,,,María José Pante Morales
10.5281/zenodo.15616969,38,2025,openalex,last,Clara Giuliana Gómez Ojeda,,,,,Clara Giuliana Gómez Ojeda
10.5281/zenodo.15616989,38,2025,openalex,first,Camila Alejandra Toro Bautista,,,,,Camila Alejandra Toro Bautista
10.5281/zenodo.15616989,38,2025,openalex,middle,Ángelo Damián Pérez Salcedo,,,,,Ángelo Damián Pérez Salcedo
10.5281/zenodo.15616989,38,2025,openalex,middle,Josué Mathias Meneses Guamán,,,,,Josué Mathias Meneses Guamán
10.5281/zenodo.15616989,38,2025,openalex,last,Andrea Katherine Bucaram Caicedo,,,,,Andrea Katherine Bucaram Caicedo
10.5281/zenodo.15617326,38,2025,openalex,first,Sarha Estefanía Boada Gavilánez,,,,,Sarha Estefanía Boada Gavilánez
10.5281/zenodo.15617326,38,2025,openalex,middle,Elvia María Paucar Cepeda,,,,,Elvia María Paucar Cepeda
10.5281/zenodo.15617326,38,2025,openalex,middle,María de los Ángeles Salinas Arcos,,,,,María de los Ángeles Salinas Arcos
10.5281/zenodo.15617326,38,2025,openalex,last,Dayana Lisbeth Saavedra Naranjo,,,,,Dayana Lisbeth Saavedra Naranjo
10.5281/zenodo.15617354,38,2025,openalex,first,Pamela Alejandra Paredes Carvajal,,,,,Pamela Alejandra Paredes Carvajal
10.5281/zenodo.15617354,38,2025,openalex,middle,Jaine Labrada Ching,,,,,Jaine Labrada Ching
10.5281/zenodo.15617354,38,2025,openalex,last,Hipatia Carolina Valencia  Villalba,,,,,Hipatia Carolina Valencia Villalba
10.5281/zenodo.15617426,38,2025,openalex,first,Pablo Miguel Vaca Acosta,,,,,Pablo Miguel Vaca Acosta
10.5281/zenodo.15617426,38,2025,openalex,middle,Emily Nicole Paredes Cisneros,,,,,Emily Nicole Paredes Cisneros
10.5281/zenodo.15617426,38,2025,openalex,last,Sindy Sisa Grefa  Calapucha,,,,,Sindy Sisa Grefa Calapucha
10.5281/zenodo.15200383,37,2025,openalex,first,Florentin Smarandache,,,,,Florentin Smarandache
10.5281/zenodo.15200383,37,2025,openalex,middle,Maikel Y. Leyva Vázquez,,,,,Maikel Y. Leyva Vázquez
10.5281/zenodo.15200383,37,2025,openalex,middle,Lorenzo Cevallos-Torres,,,,,Lorenzo Cevallos-Torres
10.5281/zenodo.15200383,37,2025,openalex,last,Lucitania Ja neth Liberio Barco,,,,,Lucitania Ja neth Liberio Barco
10.5281/zenodo.15200402,37,2025,openalex,first,Jonathan Vera Macias,,,,,Jonathan Vera Macias
10.5281/zenodo.15200402,37,2025,openalex,middle,Fernando Eduardo Alvarado Veliz,,,,,Fernando Eduardo Alvarado Veliz
10.5281/zenodo.15200402,37,2025,openalex,middle,Marco Arguello Arguello,,,,,Marco Arguello Arguello
10.5281/zenodo.15200402,37,2025,openalex,last,Lorenzo Jovanny  Cevallos Torres,,,,,Lorenzo Jovanny Cevallos Torres
10.5281/zenodo.15200407,37,2025,openalex,first,Segundo Heriberto Granja Huacón,,,,,Segundo Heriberto Granja Huacón
10.5281/zenodo.15200407,37,2025,openalex,middle,José Alexander Morales Alvear,,,,,José Alexander Morales Alvear
10.5281/zenodo.15200407,37,2025,openalex,middle,Santiago Alexander  Olvera Manobanda,,,,,Santiago Alexander Olvera Manobanda
10.5281/zenodo.15200407,37,2025,openalex,last,Alexander Raúl Morejón Vásquez,,,,,Alexander Raúl Morejón Vásquez
10.5281/zenodo.15200423,37,2025,openalex,first,Iván Patricio Montaleza Quizhpe,,,,,Iván Patricio Montaleza Quizhpe
10.5281/zenodo.15200423,37,2025,openalex,last,Franklin Parrales-Bravo,,,,,Franklin Parrales-Bravo
10.5281/zenodo.15200431,37,2025,openalex,first,Alex Santiago Páez Maldonado,,,,,Alex Santiago Páez Maldonado
10.5281/zenodo.15200431,37,2025,openalex,middle,Klever Israel Llerena Villares,,,,,Klever Israel Llerena Villares
10.5281/zenodo.15200431,37,2025,openalex,middle,Leonardo Mario Falconi  Cardenas,,,,,Leonardo Mario Falconi Cardenas
10.5281/zenodo.15200431,37,2025,openalex,last,Fernando Daniel Lalaleo Camino,,,,,Fernando Daniel Lalaleo Camino
10.5281/zenodo.15200434,37,2025,openalex,first,Edwin Xavier Quito Recalde,,,,,Edwin Xavier Quito Recalde
10.5281/zenodo.15200434,37,2025,openalex,middle,Johanna Maribel Pando Farez,,,,,Johanna Maribel Pando Farez
10.5281/zenodo.15200434,37,2025,openalex,middle,Edwin Alfred Riofrio Núñez,,,,,Edwin Alfred Riofrio Núñez
10.5281/zenodo.15200434,37,2025,openalex,middle,Paola Dayanara Ramírez Carrión,,,,,Paola Dayanara Ramírez Carrión
10.5281/zenodo.15200434,37,2025,openalex,middle,Jorge Leopoldo Pauta Riera,,,,,Jorge Leopoldo Pauta Riera
10.5281/zenodo.15200434,37,2025,openalex,last,Dayron Rumbaut  Rangel,,,,,Dayron Rumbaut Rangel
10.5281/zenodo.15200479,37,2025,openalex,first,Manuel Richard Naranjo Rodríguez,,,,,Manuel Richard Naranjo Rodríguez
10.5281/zenodo.15200479,37,2025,openalex,middle,Ignacio Fernando Barcos Arias,,,,,Ignacio Fernando Barcos Arias
10.5281/zenodo.15200479,37,2025,openalex,last,Pedro David Yela Bustamante,,,,,Pedro David Yela Bustamante
10.5281/zenodo.15200489,37,2025,openalex,first,Christian Emmanuel Bohórquez Rizzo,,,,,Christian Emmanuel Bohórquez Rizzo
10.5281/zenodo.15200489,37,2025,openalex,middle,Daybelis Fernanda Olaya Ponce,,,,,Daybelis Fernanda Olaya Ponce
10.5281/zenodo.15200489,37,2025,openalex,middle,Andrea Nahime Coello Huilcapi,,,,,Andrea Nahime Coello Huilcapi
10.5281/zenodo.15200489,37,2025,openalex,last,Vanessa Josefa Hernández Alvarado,,,,,Vanessa Josefa Hernández Alvarado
10.5281/zenodo.15200497,37,2025,openalex,first,Clara Elisa Pozo Hernández,,,,,Clara Elisa Pozo Hernández
10.5281/zenodo.15200497,37,2025,openalex,middle,Jhostin Patricio Colimba Farinango,,,,,Jhostin Patricio Colimba Farinango
10.5281/zenodo.15200497,37,2025,openalex,middle,Yessenia Maribel Caipe Yanascual,,,,,Yessenia Maribel Caipe Yanascual
10.5281/zenodo.15200497,37,2025,openalex,last,Zully Rivel Nazate Chuga,,,,,Zully Rivel Nazate Chuga
10.5281/zenodo.15200501,37,2025,openalex,first,Taisha Romina Jisama Velásquez,,,,,Taisha Romina Jisama Velásquez
10.5281/zenodo.15200501,37,2025,openalex,middle,Pamela Milena Castro Villareal,,,,,Pamela Milena Castro Villareal
10.5281/zenodo.15200501,37,2025,openalex,last,Estalin Rene Portilla Paguay,,,,,Estalin Rene Portilla Paguay
10.5281/zenodo.15200509,37,2025,openalex,first,Karen Nicole Flores Cano,,,,,Karen Nicole Flores Cano
10.5281/zenodo.15200509,37,2025,openalex,middle,Ángela Patricia Arellano Guilcamaigua,,,,,Ángela Patricia Arellano Guilcamaigua
10.5281/zenodo.15200509,37,2025,openalex,middle,Mayerly Salomé Pozo Mera3,,,,,Mayerly Salomé Pozo Mera3
10.5281/zenodo.15200509,37,2025,openalex,last,Rosa Evelyn Chugá Quemac,,,,,Rosa Evelyn Chugá Quemac
10.5281/zenodo.15200518,37,2025,openalex,first,David Alexander Arcos Pazmiño,,,,,David Alexander Arcos Pazmiño
10.5281/zenodo.15200518,37,2025,openalex,middle,Alejandra Deyanira Villarreal Villarreal,,,,,Alejandra Deyanira Villarreal Villarreal
10.5281/zenodo.15200518,37,2025,openalex,middle,Daniel Alejandro Herrera Aguilar,,,,,Daniel Alejandro Herrera Aguilar
10.5281/zenodo.15200518,37,2025,openalex,last,Rosa Evelyn Chugá Quemac,,,,,Rosa Evelyn Chugá Quemac
10.5281/zenodo.15200522,37,2025,openalex,first,María José Enríquez Villarreal,,,,,María José Enríquez Villarreal
10.5281/zenodo.15200522,37,2025,openalex,middle,Mayeli Cristina Guerrero Montenegro,,,,,Mayeli Cristina Guerrero Montenegro
10.5281/zenodo.15200522,37,2025,openalex,middle,Kerlhy Lisbeth Malte Puetate,,,,,Kerlhy Lisbeth Malte Puetate
10.5281/zenodo.15200522,37,2025,openalex,last,Rosa Evelyn Chugá Quemac,,,,,Rosa Evelyn Chugá Quemac
10.5281/zenodo.15200527,37,2025,openalex,first,Jonathan Rafael Ortiz Villacis,,,,,Jonathan Rafael Ortiz Villacis
10.5281/zenodo.15200527,37,2025,openalex,middle,Gabriela Liseth Vaca Altamirano,,,,,Gabriela Liseth Vaca Altamirano
10.5281/zenodo.15200527,37,2025,openalex,middle,Carmen Salinas Goodier,,,,,Carmen Salinas Goodier
10.5281/zenodo.15200527,37,2025,openalex,last,Wilson Hernán Aldaz Calapiña,,,,,Wilson Hernán Aldaz Calapiña
10.5281/zenodo.15200531,37,2025,openalex,first,John Alex Torres Yánez,,,,,John Alex Torres Yánez
10.5281/zenodo.15200531,37,2025,openalex,middle,Jhon Jairo Naranjo Mejía,,,,,Jhon Jairo Naranjo Mejía
10.5281/zenodo.15200531,37,2025,openalex,last,Angie Pamela Supe Amaguaña,,,,,Angie Pamela Supe Amaguaña
10.5281/zenodo.15200535,37,2025,openalex,first,John Alex Torres Yánez,,,,,John Alex Torres Yánez
10.5281/zenodo.15200535,37,2025,openalex,middle,Brenedy Fernando Camino Garcés,,,,,Brenedy Fernando Camino Garcés
10.5281/zenodo.15200535,37,2025,openalex,last,Karla Stephanie Moreira Velasco,,,,,Karla Stephanie Moreira Velasco
10.5281/zenodo.15200537,37,2025,openalex,first,Samantha de los Ángeles Vásquez Barberán,,,,,Samantha de los Ángeles Vásquez Barberán
10.5281/zenodo.15200537,37,2025,openalex,middle,Gabriela Liseth Vaca Altamirano,,,,,Gabriela Liseth Vaca Altamirano
10.5281/zenodo.15200537,37,2025,openalex,last,Irvin Ricardo Tubón Usca,,,,,Irvin Ricardo Tubón Usca
10.5281/zenodo.15200542,37,2025,openalex,first,Jeannette Amparito Urrutia Guevara,,,,,Jeannette Amparito Urrutia Guevara
10.5281/zenodo.15200542,37,2025,openalex,middle,Samantha Naomi Barreno Sailema,,,,,Samantha Naomi Barreno Sailema
